DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IE,2018-01-01,5.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IS,2018-01-01,6.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IT,2018-01-01,5.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,LT,2018-01-01,13.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,LU,2018-01-01,-8.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,LV,2018-01-01,18.7,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,MT,2018-01-01,9.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,NL,2018-01-01,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,NO,2018-01-01,8.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,PL,2018-01-01,11.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,PT,2018-01-01,4.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,RO,2018-01-01,8.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,RS,2018-01-01,9.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SE,2018-01-01,8.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SI,2018-01-01,10.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SK,2018-01-01,15.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,UK,2018-01-01,10.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,AL,2018-01-01,7.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,AT,2018-01-01,18.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,BE,2018-01-01,5.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,BG,2018-01-01,18.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CH,2018-01-01,16.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CY,2018-01-01,7.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CZ,2018-01-01,25.0,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,DE,2018-01-01,18.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,DK,2018-01-01,16.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,EE,2018-01-01,25.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,EL,2018-01-01,9.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,ES,2018-01-01,9.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,FI,2018-01-01,17.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,FR,2018-01-01,13.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,HR,2018-01-01,12.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,HU,2018-01-01,20.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,IE,2018-01-01,15.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,IS,2018-01-01,16.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,IT,2018-01-01,4.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,LT,2018-01-01,18.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,LU,2018-01-01,-3.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,LV,2018-01-01,21.8,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,MT,2018-01-01,15.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,NL,2018-01-01,10.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,NO,2018-01-01,10.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,PL,2018-01-01,13.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,PT,2018-01-01,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,RO,2018-01-01,4.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,RS,2018-01-01,13.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,SE,2018-01-01,12.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,SI,2018-01-01,12.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,SK,2018-01-01,24.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,UK,2018-01-01,18.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,AL,2018-01-01,10.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,AT,2018-01-01,25.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,BE,2018-01-01,5.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,BG,2018-01-01,16.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,CH,2018-01-01,23.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,CY,2018-01-01,15.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,CZ,2018-01-01,22.8,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,DE,2018-01-01,25.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,DK,2018-01-01,18.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,EE,2018-01-01,22.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,EL,2018-01-01,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,ES,2018-01-01,13.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,FI,2018-01-01,20.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,FR,2018-01-01,19.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,HR,2018-01-01,18.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,HU,2018-01-01,14.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,IE,2018-01-01,10.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,IS,2018-01-01,20.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,IT,2018-01-01,7.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,LT,2018-01-01,10.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,LU,2018-01-01,6.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,LV,2018-01-01,17.5,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,MT,2018-01-01,15.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,NL,2018-01-01,21.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,NO,2018-01-01,16.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,PL,2018-01-01,8.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,PT,2018-01-01,13.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,RO,2018-01-01,-1.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,RS,2018-01-01,10.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,SE,2018-01-01,15.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,SI,2018-01-01,12.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,SK,2018-01-01,22.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y45-54,UK,2018-01-01,27.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,AL,2018-01-01,8.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,AT,2018-01-01,27.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,BE,2018-01-01,9.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,BG,2018-01-01,6.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,CH,2018-01-01,25.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,CY,2018-01-01,10.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,CZ,2018-01-01,13.9,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,DE,2018-01-01,27.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,DK,2018-01-01,17.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,EE,2018-01-01,17.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,EL,2018-01-01,15.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,ES,2018-01-01,18.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,FI,2018-01-01,21.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,FR,2018-01-01,22.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,HR,2018-01-01,8.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,HU,2018-01-01,8.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,IE,2018-01-01,20.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,IS,2018-01-01,20.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,IT,2018-01-01,9.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,LT,2018-01-01,11.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,LU,2018-01-01,11.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,LV,2018-01-01,15.4,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,MT,2018-01-01,13.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,NL,2018-01-01,23.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,NO,2018-01-01,19.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,PL,2018-01-01,0.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,PT,2018-01-01,9.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,RO,2018-01-01,-5.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,RS,2018-01-01,6.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,SE,2018-01-01,14.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,SI,2018-01-01,7.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,SK,2018-01-01,17.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y55-64,UK,2018-01-01,26.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,AL,2018-01-01,-1.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,AT,2018-01-01,33.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,BE,2018-01-01,,,C
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,BG,2018-01-01,-12.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,CH,2018-01-01,28.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,CY,2018-01-01,26.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,CZ,2018-01-01,17.1,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,DE,2018-01-01,15.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,DK,2018-01-01,11.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,EE,2018-01-01,9.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,EL,2018-01-01,34.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,ES,2018-01-01,34.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,FI,2018-01-01,25.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,FR,2018-01-01,27.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,HR,2018-01-01,6.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,HU,2018-01-01,17.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,IE,2018-01-01,34.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,IS,2018-01-01,17.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,IT,2018-01-01,10.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,LT,2018-01-01,5.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,LU,2018-01-01,33.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,LV,2018-01-01,15.2,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,MT,2018-01-01,12.9,u,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,NL,2018-01-01,17.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,NO,2018-01-01,20.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,PL,2018-01-01,2.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,PT,2018-01-01,29.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,RO,2018-01-01,-16.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,RS,2018-01-01,-10.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,SE,2018-01-01,12.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,SI,2018-01-01,2.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,SK,2018-01-01,14.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_GE65,UK,2018-01-01,23.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,AL,2018-01-01,0.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,AT,2018-01-01,7.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,BE,2018-01-01,1.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,BG,2018-01-01,8.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,CH,2018-01-01,4.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,CY,2018-01-01,13.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,CZ,2018-01-01,10.4,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,DE,2018-01-01,6.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,DK,2018-01-01,4.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,EE,2018-01-01,12.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,EL,2018-01-01,4.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,ES,2018-01-01,1.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,FI,2018-01-01,4.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,FR,2018-01-01,3.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,HR,2018-01-01,3.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,HU,2018-01-01,7.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,IE,2018-01-01,-5.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,IS,2018-01-01,0.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,IT,2018-01-01,4.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,LT,2018-01-01,13.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,LU,2018-01-01,-6.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,LV,2018-01-01,10.3,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,MT,2018-01-01,2.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,NL,2018-01-01,-0.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,NO,2018-01-01,1.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,PL,2018-01-01,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,PT,2018-01-01,3.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,RO,2018-01-01,5.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,RS,2018-01-01,5.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,SE,2018-01-01,6.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,SI,2018-01-01,9.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,SK,2018-01-01,12.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y_LT25,UK,2018-01-01,5.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,BE,2019-01-01,1.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,BG,2019-01-01,16.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,CH,2019-01-01,7.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,CY,2019-01-01,5.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,CZ,2019-01-01,13.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,DK,2019-01-01,10.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,ES,2019-01-01,1.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,FI,2019-01-01,10.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,FR,2019-01-01,10.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,HR,2019-01-01,9.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,HU,2019-01-01,15.7,b,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IE,2019-01-01,4.9,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IS,2019-01-01,7.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,IT,2019-01-01,4.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,LT,2019-01-01,11.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,LV,2019-01-01,18.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,MT,2019-01-01,5.5,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,NL,2019-01-01,2.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,NO,2019-01-01,6.9,d,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,PL,2019-01-01,9.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,PT,2019-01-01,8.1,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,RO,2019-01-01,6.7,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SE,2019-01-01,7.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SI,2019-01-01,9.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y25-34,SK,2019-01-01,13.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,BE,2019-01-01,4.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,BG,2019-01-01,19.4,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CH,2019-01-01,15.6,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CY,2019-01-01,6.3,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,CZ,2019-01-01,24.0,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,DK,2019-01-01,14.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,ES,2019-01-01,7.8,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,FI,2019-01-01,17.2,,
ESTAT:EARN_GR_GPGR2AG(1.0),02/03/26 23:00:00,A,PC,Y35-44,FR,2019-01-01,13.6,,
