DATAFLOW,LAST UPDATE,freq,frequenc,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,RO,2011-01-01,81.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,RS,2011-01-01,94.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,SI,2011-01-01,90.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,SK,2011-01-01,99.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,TR,2011-01-01,74.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-44,PC,UK,2011-01-01,88.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,AT,2011-01-01,97.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,BG,2011-01-01,87.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,CY,2011-01-01,85.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,CZ,2011-01-01,97.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,DE,2011-01-01,93.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,EE,2011-01-01,97.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,EL,2011-01-01,76.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,ES,2011-01-01,84.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,FI,2011-01-01,98.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,HU,2011-01-01,96.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,IT,2011-01-01,83.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,LT,2011-01-01,96.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,LU,2011-01-01,99.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,LV,2011-01-01,97.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,MT,2011-01-01,77.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,PL,2011-01-01,96.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,PT,2011-01-01,93.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,RO,2011-01-01,81.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,RS,2011-01-01,93.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,SI,2011-01-01,86.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,SK,2011-01-01,99.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,TR,2011-01-01,68.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y25-64,PC,UK,2011-01-01,88.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,AT,2011-01-01,97.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,BG,2011-01-01,88.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,CY,2011-01-01,85.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,CZ,2011-01-01,97.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,DE,2011-01-01,93.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,EE,2011-01-01,96.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,EL,2011-01-01,79.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,ES,2011-01-01,84.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,FI,2011-01-01,99.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,HU,2011-01-01,96.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,IT,2011-01-01,84.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,LT,2011-01-01,97.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,LU,2011-01-01,99.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,LV,2011-01-01,96.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,MT,2011-01-01,81.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,PL,2011-01-01,96.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,PT,2011-01-01,94.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,RO,2011-01-01,82.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,RS,2011-01-01,93.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,SI,2011-01-01,87.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,SK,2011-01-01,99.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,TR,2011-01-01,72.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-44,PC,UK,2011-01-01,87.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,AT,2011-01-01,98.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,BG,2011-01-01,87.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,CY,2011-01-01,86.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,CZ,2011-01-01,97.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,DE,2011-01-01,93.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,EE,2011-01-01,96.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,EL,2011-01-01,78.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,ES,2011-01-01,85.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,FI,2011-01-01,98.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,HU,2011-01-01,96.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,IT,2011-01-01,83.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,LT,2011-01-01,96.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,LU,2011-01-01,99.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,LV,2011-01-01,97.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,MT,2011-01-01,80.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,PL,2011-01-01,96.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,PT,2011-01-01,93.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,RO,2011-01-01,82.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,RS,2011-01-01,93.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,SI,2011-01-01,86.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,SK,2011-01-01,99.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,TR,2011-01-01,67.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y35-54,PC,UK,2011-01-01,87.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,AT,2011-01-01,98.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,BG,2011-01-01,87.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,CY,2011-01-01,87.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,CZ,2011-01-01,97.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,DE,2011-01-01,94.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,EE,2011-01-01,97.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,EL,2011-01-01,76.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,ES,2011-01-01,85.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,FI,2011-01-01,98.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,HU,2011-01-01,96.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,IT,2011-01-01,82.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,LT,2011-01-01,96.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,LU,2011-01-01,99.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,LV,2011-01-01,97.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,MT,2011-01-01,78.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,PL,2011-01-01,96.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,PT,2011-01-01,93.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,RO,2011-01-01,81.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,RS,2011-01-01,93.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,SI,2011-01-01,84.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,SK,2011-01-01,99.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,TR,2011-01-01,62.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-54,PC,UK,2011-01-01,87.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,AT,2011-01-01,98.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,BG,2011-01-01,88.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,CY,2011-01-01,87.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,CZ,2011-01-01,97.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,DE,2011-01-01,93.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,EE,2011-01-01,97.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,EL,2011-01-01,74.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,ES,2011-01-01,83.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,FI,2011-01-01,98.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,HU,2011-01-01,96.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,IT,2011-01-01,81.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,LT,2011-01-01,96.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,LU,2011-01-01,99.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,LV,2011-01-01,97.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,MT,2011-01-01,73.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,PL,2011-01-01,96.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,PT,2011-01-01,90.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,RO,2011-01-01,80.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,RS,2011-01-01,91.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,SI,2011-01-01,83.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,SK,2011-01-01,99.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,TR,2011-01-01,58.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y45-64,PC,UK,2011-01-01,88.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,AT,2011-01-01,97.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,BG,2011-01-01,88.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,CY,2011-01-01,87.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,CZ,2011-01-01,97.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,DE,2011-01-01,92.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,EE,2011-01-01,97.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,EL,2011-01-01,71.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,ES,2011-01-01,81.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,FI,2011-01-01,98.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,HU,2011-01-01,96.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,IT,2011-01-01,79.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,LT,2011-01-01,95.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,LU,2011-01-01,99.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,LV,2011-01-01,97.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,MT,2011-01-01,68.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,PL,2011-01-01,95.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,PT,2011-01-01,87.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,RO,2011-01-01,78.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,RS,2011-01-01,89.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,SI,2011-01-01,83.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,SK,2011-01-01,99.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,TR,2011-01-01,52.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1,Y55-64,PC,UK,2011-01-01,89.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,AT,2011-01-01,2.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,BG,2011-01-01,6.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,CY,2011-01-01,10.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,CZ,2011-01-01,8.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,DE,2011-01-01,5.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,EE,2011-01-01,4.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,EL,2011-01-01,14.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,ES,2011-01-01,6.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,FI,2011-01-01,4.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,HU,2011-01-01,5.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,IT,2011-01-01,9.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,LT,2011-01-01,4.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,LU,2011-01-01,6.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,LV,2011-01-01,10.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,MT,2011-01-01,6.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,PL,2011-01-01,9.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,PT,2011-01-01,5.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,RO,2011-01-01,12.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,RS,2011-01-01,7.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,SI,2011-01-01,3.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,SK,2011-01-01,5.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,TR,2011-01-01,8.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-34,PC,UK,2011-01-01,10.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,AT,2011-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,BG,2011-01-01,6.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,CY,2011-01-01,10.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,CZ,2011-01-01,8.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,DE,2011-01-01,4.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,EE,2011-01-01,3.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,EL,2011-01-01,14.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,ES,2011-01-01,6.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,FI,2011-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,HU,2011-01-01,5.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,IT,2011-01-01,9.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,LT,2011-01-01,4.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,LU,2011-01-01,4.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,LV,2011-01-01,9.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,MT,2011-01-01,6.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,PL,2011-01-01,8.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,PT,2011-01-01,5.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,RO,2011-01-01,12.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,RS,2011-01-01,6.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,SI,2011-01-01,3.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,SK,2011-01-01,5.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,TR,2011-01-01,8.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-44,PC,UK,2011-01-01,8.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,AT,2011-01-01,1.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,BG,2011-01-01,6.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,CY,2011-01-01,8.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,CZ,2011-01-01,6.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,DE,2011-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,EE,2011-01-01,3.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,EL,2011-01-01,13.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,ES,2011-01-01,5.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,FI,2011-01-01,2.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,HU,2011-01-01,5.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,IT,2011-01-01,8.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,LT,2011-01-01,4.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,LU,2011-01-01,2.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,LV,2011-01-01,7.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,MT,2011-01-01,6.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,PL,2011-01-01,7.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,PT,2011-01-01,5.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,RO,2011-01-01,12.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,RS,2011-01-01,7.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,SI,2011-01-01,3.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,SK,2011-01-01,5.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,TR,2011-01-01,7.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1M,Y25-64,PC,UK,2011-01-01,7.8,,
